"customer_id";"customer_name";"gender";"birth_year";"registration_date";"email";"phone";"country";"city";"zip_code";"registration_channel";"loyalty_tier";"preferred_category";"avg_order_value_segment";"last_login_date";"total_orders";"total_spent"
165;"User_165";"Male";1978;"2023-10-08";"user165@example.com";"14948436";"USA";"Chicago";"33094";"Mobile App";"Bronze";"Sports";"High";"2024-11-20";5;3623.78
166;"User_166";"Female";2001;"2023-11-16";"user166@example.com";"13187497";"Canada";"New York";"23353";"Web";"Bronze";"Sports";"Low";"2024-12-06";14;11397.79
167;"User_167";"Male";1984;"2020-03-16";"user167@example.com";"13487993";"UK";"Sydney";"71850";"Social Media";"Silver";"Clothing";"Low";"2024-12-11";9;9725.77
168;"User_168";"Male";1982;"2021-05-08";"user168@example.com";"14579257";"UK";"Sydney";"55953";"Referral";"Silver";"Sports";"Low";"2024-10-24";9;2855.65
169;"User_169";"Male";1974;"2020-04-26";"user169@example.com";"18701307";"USA";"London";"90709";"Mobile App";"Bronze";"Electronics";"Low";"2024-12-14";16;10041.06
170;"User_170";"Female";1980;"2020-10-06";"user170@example.com";"16364742";"USA";"Chicago";"43411";"Mobile App";"Silver";"Sports";"High";"2024-12-29";10;8494.69
171;"User_171";"Female";1979;"2023-04-13";"user171@example.com";"14201765";"Australia";"Chicago";"21264";"Social Media";"Silver";"Books";"Medium";"2024-08-05";7;7190.16
172;"User_172";"Male";1982;"2022-01-15";"user172@example.com";"17039964";"Canada";"New York";"43445";"Web";"Silver";"Sports";"Low";"2024-12-21";18;12346.53
173;"User_173";"Female";1984;"2022-08-06";"user173@example.com";"19468735";"Canada";"Chicago";"25931";"Referral";"Silver";"Books";"Low";"2024-05-30";14;10395.12
174;"User_174";"Male";1976;"2022-02-02";"user174@example.com";"13959036";"Canada";"London";"52059";"Mobile App";"Silver";"Home";"Medium";"2024-10-27";14;11581.75
175;"User_175";"Female";1997;"2020-10-21";"user175@example.com";"17281539";"USA";"Chicago";"12650";"Mobile App";"Bronze";"Clothing";"Low";"2024-12-05";11;7428.28
176;"User_176";"Male";2001;"2022-10-14";"user176@example.com";"13014283";"Canada";"New York";"79005";"Mobile App";"Silver";"Home";"Low";"2024-10-04";7;5694.88
177;"User_177";"Female";2004;"2022-11-10";"user177@example.com";"18792663";"USA";"London";"53024";"Mobile App";"Bronze";"Books";"Low";"2024-12-25";14;14047.53
178;"User_178";"Male";1984;"2023-01-01";"user178@example.com";"16324439";"USA";"Toronto";"21592";"Web";"Bronze";"Clothing";"Low";"2024-10-03";9;5856.13
179;"User_179";"Female";1990;"2022-04-21";"user179@example.com";"18058143";"UK";"New York";"66238";"Social Media";"Bronze";"Home";"Low";"2024-12-23";12;8015.04
180;"User_180";"Male";1975;"2022-11-25";"user180@example.com";"14754500";"USA";"Toronto";"53831";"Mobile App";"Bronze";"Sports";"Medium";"2024-10-07";8;3707.21
181;"User_181";"Male";1970;"2023-06-10";"user181@example.com";"17415609";"USA";"Chicago";"53390";"Social Media";"Platinum";"Sports";"Medium";"2024-12-09";9;3688.15
182;"User_182";"Male";1973;"2021-05-11";"user182@example.com";"16604335";"USA";"London";"81220";"Web";"Bronze";"Clothing";"Low";"2024-07-31";5;2460.5
183;"User_183";"Female";1980;"2020-07-24";"user183@example.com";"14859168";"USA";"Chicago";"61839";"Mobile App";"Gold";"Home";"High";"2024-01-29";2;2357.66
184;"User_184";"Female";1995;"2021-03-01";"user184@example.com";"15783753";"UK";"London";"23457";"Social Media";"Bronze";"Electronics";"High";"2024-10-21";9;5217.85
185;"User_185";"Male";1992;"2020-02-13";"user185@example.com";"14972372";"Canada";"Los Angeles";"82132";"Referral";"Bronze";"Electronics";"Low";"2024-10-07";17;14283.43
186;"User_186";"Female";1998;"2023-01-19";"user186@example.com";"17204376";"USA";"Chicago";"90687";"Social Media";"Silver";"Electronics";"Low";"2024-11-30";10;6045.14
187;"User_187";"Female";1990;"2021-08-27";"user187@example.com";"13639481";"USA";"Chicago";"17074";"Social Media";"Bronze";"Home";"Low";"2024-09-03";10;9112.72
188;"User_188";"Female";1996;"2021-03-29";"user188@example.com";"13171063";"USA";"Chicago";"62653";"Web";"Silver";"Home";"Low";"2024-12-29";8;6040.39
189;"User_189";"Female";1982;"2021-08-17";"user189@example.com";"16295858";"USA";"Sydney";"67344";"Social Media";"Bronze";"Home";"Low";"2024-12-22";11;4587.49
190;"User_190";"Male";1992;"2023-09-18";"user190@example.com";"13161140";"Canada";"New York";"62808";"Web";"Gold";"Books";"Low";"2024-12-26";14;9202.07
191;"User_191";"Male";1985;"2021-05-21";"user191@example.com";"16075539";"USA";"Sydney";"63919";"Web";"Bronze";"Electronics";"Medium";"2024-10-16";9;5510.02
192;"User_192";"Female";1999;"2022-03-04";"user192@example.com";"17953473";"Canada";"London";"42979";"Web";"Silver";"Electronics";"Low";"2024-08-06";10;6338.13
193;"User_193";"Female";1973;"2020-01-21";"user193@example.com";"17744903";"USA";"London";"56412";"Social Media";"Bronze";"Electronics";"Low";"2024-10-09";9;7628.52
194;"User_194";"Female";1985;"2023-06-05";"user194@example.com";"15441449";"USA";"London";"79258";"Web";"Silver";"Books";"Medium";"2024-08-10";13;10054.57
195;"User_195";"Male";2000;"2023-10-31";"user195@example.com";"16505694";"USA";"New York";"21709";"Web";"Silver";"Books";"Low";"2024-12-08";9;7276.27
196;"User_196";"Male";1994;"2023-02-27";"user196@example.com";"14608307";"USA";"London";"52925";"Web";"Bronze";"Home";"Low";"2024-03-19";3;3037.67
197;"User_197";"Female";1981;"2021-09-11";"user197@example.com";"17924659";"UK";"Sydney";"26687";"Mobile App";"Bronze";"Electronics";"Low";"2024-12-15";12;10445.74
198;"User_198";"Female";1995;"2021-02-17";"user198@example.com";"18309584";"USA";"Sydney";"75066";"Social Media";"Silver";"Electronics";"Low";"2024-11-19";10;6987.39
199;"User_199";"Female";2002;"2022-12-30";"user199@example.com";"17008592";"USA";"Chicago";"46540";"Mobile App";"Gold";"Sports";"Medium";"2024-07-28";8;3811.67
200;"User_200";"Female";1997;"2023-11-28";"user200@example.com";"13112358";"UK";"Toronto";"28165";"Mobile App";"Bronze";"Sports";"Low";"2024-08-12";12;5840.95
201;"User_201";"Female";1978;"2023-11-21";"user201@example.com";"13149219";"Canada";"Los Angeles";"56889";"Web";"Silver";"Sports";"Low";"2024-12-25";9;6121.49
202;"User_202";"Male";1981;"2020-12-02";"user202@example.com";"16871832";"USA";"London";"72055";"Web";"Silver";"Books";"Medium";"2024-07-07";8;3865.24
203;"User_203";"Male";1974;"2022-06-28";"user203@example.com";"15495193";"Australia";"New York";"39194";"Web";"Silver";"Home";"Medium";"2024-08-19";15;12260.78
204;"User_204";"Female";1997;"2020-10-02";"user204@example.com";"16361891";"USA";"New York";"51767";"Mobile App";"Platinum";"Clothing";"Low";"2024-12-03";11;7927.29
205;"User_205";"Female";2004;"2022-06-10";"user205@example.com";"17682305";"Canada";"London";"65891";"Mobile App";"Silver";"Electronics";"Low";"2024-11-29";8;5821.14
206;"User_206";"Male";1974;"2020-01-13";"user206@example.com";"14635548";"USA";"Toronto";"66425";"Web";"Gold";"Sports";"Low";"2024-11-25";11;11043.47
207;"User_207";"Male";2003;"2022-10-23";"user207@example.com";"13967452";"Canada";"Sydney";"21382";"Social Media";"Silver";"Electronics";"Low";"2024-11-04";6;2574.2
208;"User_208";"Female";2003;"2022-09-04";"user208@example.com";"15613340";"USA";"London";"96123";"Referral";"Bronze";"Electronics";"Low";"2024-11-11";12;9518.0
209;"User_209";"Male";1982;"2023-06-01";"user209@example.com";"15487394";"USA";"New York";"76889";"Web";"Silver";"Electronics";"Low";"2024-10-27";9;6693.69
210;"User_210";"Male";1983;"2022-08-31";"user210@example.com";"14221324";"Canada";"Los Angeles";"83907";"Web";"Gold";"Home";"Low";"2024-08-20";9;10683.34
211;"User_211";"Female";1980;"2020-06-23";"user211@example.com";"19809114";"Canada";"Toronto";"84608";"Social Media";"Gold";"Electronics";"Low";"2024-11-07";8;6703.23
212;"User_212";"Female";1973;"2023-11-09";"user212@example.com";"18005782";"Canada";"London";"80234";"Web";"Bronze";"Home";"Medium";"2024-10-26";16;11137.51
213;"User_213";"Female";2002;"2020-08-28";"user213@example.com";"13654898";"UK";"Los Angeles";"29184";"Web";"Bronze";"Clothing";"Medium";"2024-12-24";13;12792.51
214;"User_214";"Male";1976;"2021-06-30";"user214@example.com";"13583778";"USA";"London";"16902";"Web";"Silver";"Clothing";"Low";"2024-11-05";16;12308.17
215;"User_215";"Female";1977;"2020-01-14";"user215@example.com";"17977409";"USA";"Toronto";"30647";"Referral";"Silver";"Books";"Low";"2024-09-26";12;9283.87
216;"User_216";"Male";1979;"2023-05-03";"user216@example.com";"19525313";"Canada";"New York";"59374";"Mobile App";"Bronze";"Electronics";"Low";"2024-10-10";12;7068.69
217;"User_217";"Male";1984;"2023-11-21";"user217@example.com";"18268608";"Canada";"Sydney";"39140";"Web";"Bronze";"Sports";"High";"2024-12-21";13;12783.51
218;"User_218";"Female";1984;"2023-12-25";"user218@example.com";"19498911";"USA";"Sydney";"71717";"Web";"Silver";"Books";"Low";"2024-12-25";16;12010.39
219;"User_219";"Female";1974;"2023-08-22";"user219@example.com";"19002671";"USA";"Toronto";"61730";"Web";"Silver";"Books";"Low";"2024-11-28";12;8008.64
220;"User_220";"Female";1998;"2023-09-19";"user220@example.com";"17687496";"USA";"Chicago";"44546";"Web";"Gold";"Clothing";"High";"2024-11-11";12;12070.54
221;"User_221";"Female";1988;"2021-12-25";"user221@example.com";"13905007";"Australia";"Sydney";"27004";"Mobile App";"Gold";"Sports";"Low";"2024-12-19";9;5311.14
222;"User_222";"Female";1979;"2023-12-04";"user222@example.com";"17135797";"USA";"London";"59073";"Social Media";"Bronze";"Electronics";"Medium";"2024-12-28";14;12436.78
223;"User_223";"Male";1981;"2020-01-03";"user223@example.com";"13723732";"USA";"Los Angeles";"68557";"Web";"Gold";"Electronics";"Low";"2024-10-04";8;6798.6
224;"User_224";"Male";1973;"2021-11-21";"user224@example.com";"18462321";"USA";"Los Angeles";"63206";"Web";"Silver";"Clothing";"Low";"2024-08-18";13;8795.56
225;"User_225";"Male";2000;"2022-01-16";"user225@example.com";"19444354";"UK";"Sydney";"22505";"Web";"Platinum";"Home";"Low";"2024-10-26";13;10017.87
226;"User_226";"Male";1987;"2022-02-07";"user226@example.com";"18048101";"UK";"Toronto";"66618";"Web";"Bronze";"Clothing";"High";"2024-10-15";8;5102.72
227;"User_227";"Female";1985;"2022-05-21";"user227@example.com";"13315743";"UK";"Toronto";"97350";"Referral";"Bronze";"Sports";"Low";"2024-12-19";5;3220.24
228;"User_228";"Male";1994;"2021-05-09";"user228@example.com";"16408825";"UK";"Toronto";"47031";"Web";"Silver";"Home";"Low";"2024-12-16";12;11001.34
229;"User_229";"Female";1992;"2021-02-20";"user229@example.com";"16334481";"USA";"Los Angeles";"53787";"Web";"Gold";"Sports";"High";"2024-10-08";11;8671.31
230;"User_230";"Female";1981;"2023-11-15";"user230@example.com";"13432766";"USA";"New York";"24577";"Web";"Gold";"Electronics";"Medium";"2024-11-30";8;5131.4
231;"User_231";"Female";2003;"2023-10-28";"user231@example.com";"13278163";"Canada";"Los Angeles";"72625";"Mobile App";"Silver";"Home";"Low";"2024-07-15";9;9957.38
232;"User_232";"Female";1972;"2021-09-19";"user232@example.com";"17221159";"USA";"New York";"18043";"Referral";"Bronze";"Sports";"Low";"2024-12-12";14;11502.94
233;"User_233";"Female";1978;"2022-12-11";"user233@example.com";"15065113";"USA";"Toronto";"44130";"Web";"Silver";"Electronics";"Low";"2024-12-13";9;8826.5
234;"User_234";"Female";1987;"2023-10-31";"user234@example.com";"14028749";"UK";"Chicago";"69846";"Mobile App";"Gold";"Sports";"Medium";"2024-12-22";16;10010.39
235;"User_235";"Male";2004;"2023-11-19";"user235@example.com";"19305999";"Canada";"Los Angeles";"61392";"Web";"Silver";"Home";"Medium";"2024-08-14";4;5035.43
236;"User_236";"Female";2003;"2022-10-17";"user236@example.com";"18464405";"Australia";"Toronto";"64673";"Social Media";"Silver";"Electronics";"Low";"2024-12-22";7;4964.53
237;"User_237";"Male";1983;"2020-05-21";"user237@example.com";"14486527";"Australia";"Los Angeles";"16744";"Mobile App";"Bronze";"Sports";"Low";"2024-10-01";8;7702.38
238;"User_238";"Male";1973;"2023-01-14";"user238@example.com";"13166848";"USA";"Toronto";"60390";"Mobile App";"Silver";"Books";"Medium";"2024-05-23";10;8926.2
239;"User_239";"Female";1998;"2020-02-15";"user239@example.com";"19732627";"UK";"Los Angeles";"49260";"Mobile App";"Bronze";"Home";"Low";"2024-07-11";13;11408.25
240;"User_240";"Male";1984;"2022-04-23";"user240@example.com";"14739396";"USA";"London";"63760";"Referral";"Platinum";"Home";"Medium";"2024-11-20";9;8308.58
241;"User_241";"Female";1997;"2022-10-05";"user241@example.com";"17146272";"Canada";"Los Angeles";"13470";"Mobile App";"Silver";"Home";"Low";"2024-11-22";11;9389.24
242;"User_242";"Female";1985;"2023-06-15";"user242@example.com";"14028881";"USA";"London";"41643";"Mobile App";"Silver";"Electronics";"Medium";"2024-09-12";12;9508.37
243;"User_243";"Female";1981;"2020-01-10";"user243@example.com";"13644747";"USA";"New York";"14201";"Mobile App";"Platinum";"Home";"Low";"2024-11-08";8;7702.83
244;"User_244";"Male";1974;"2021-10-25";"user244@example.com";"13812607";"UK";"Los Angeles";"80887";"Mobile App";"Bronze";"Sports";"Medium";"2024-12-22";11;7316.99
245;"User_245";"Male";2003;"2021-07-26";"user245@example.com";"19066074";"USA";"New York";"90863";"Web";"Bronze";"Books";"Low";"2024-12-23";6;4630.02
246;"User_246";"Female";1970;"2021-10-10";"user246@example.com";"16257733";"Canada";"Chicago";"37340";"Web";"Silver";"Sports";"Low";"2024-12-27";15;12699.35
247;"User_247";"Male";2001;"2022-07-01";"user247@example.com";"13669000";"USA";"Sydney";"23488";"Web";"Bronze";"Sports";"Low";"2024-07-01";9;6322.33
248;"User_248";"Female";1995;"2021-10-01";"user248@example.com";"19838645";"USA";"Sydney";"15413";"Mobile App";"Bronze";"Home";"Low";"2024-06-16";10;6758.4
249;"User_249";"Female";1986;"2021-09-07";"user249@example.com";"15545158";"USA";"London";"50200";"Mobile App";"Gold";"Books";"Medium";"2024-09-17";6;5757.99
250;"User_250";"Female";1996;"2021-11-28";"user250@example.com";"17028925";"Canada";"Los Angeles";"70179";"Web";"Silver";"Books";"Low";"2024-11-24";11;7135.95
251;"User_251";"Male";1993;"2022-06-27";"user251@example.com";"14915166";"USA";"Sydney";"32355";"Mobile App";"Bronze";"Books";"Medium";"2024-12-07";9;4251.35
252;"User_252";"Male";2004;"2020-06-26";"user252@example.com";"13621771";"USA";"New York";"23831";"Social Media";"Bronze";"Books";"Medium";"2024-12-20";20;15467.66
253;"User_253";"Female";1995;"2022-05-18";"user253@example.com";"19008371";"Canada";"Sydney";"99357";"Web";"Bronze";"Clothing";"High";"2024-11-13";10;6445.11
254;"User_254";"Male";1992;"2022-10-26";"user254@example.com";"19456713";"USA";"Sydney";"86962";"Web";"Silver";"Books";"Medium";"2024-10-14";9;6388.41
255;"User_255";"Male";1991;"2022-05-02";"user255@example.com";"18322151";"USA";"Toronto";"74310";"Social Media";"Bronze";"Home";"Low";"2024-12-16";12;8214.94
256;"User_256";"Female";1973;"2020-11-02";"user256@example.com";"14942217";"UK";"Sydney";"46396";"Mobile App";"Gold";"Books";"Low";"2024-05-13";8;7574.19
257;"User_257";"Female";1978;"2021-07-01";"user257@example.com";"14834944";"USA";"New York";"72356";"Web";"Silver";"Sports";"Medium";"2024-08-26";9;3953.53
258;"User_258";"Female";1973;"2020-11-22";"user258@example.com";"16237303";"USA";"Sydney";"60920";"Mobile App";"Bronze";"Clothing";"Medium";"2024-12-09";15;12621.52
259;"User_259";"Female";1976;"2023-10-11";"user259@example.com";"19213113";"Canada";"Los Angeles";"48120";"Mobile App";"Bronze";"Sports";"Low";"2024-10-18";7;6047.97
260;"User_260";"Male";1992;"2021-01-29";"user260@example.com";"15535378";"Canada";"Sydney";"57786";"Mobile App";"Silver";"Home";"Low";"2024-07-28";8;4043.46
261;"User_261";"Female";1971;"2020-10-26";"user261@example.com";"13597261";"Canada";"Chicago";"27925";"Mobile App";"Bronze";"Home";"Low";"2024-11-15";5;3114.69
262;"User_262";"Female";1993;"2022-01-18";"user262@example.com";"17229722";"Australia";"Sydney";"56006";"Mobile App";"Silver";"Books";"Low";"2024-11-09";12;6666.06
263;"User_263";"Male";2000;"2020-10-11";"user263@example.com";"13904372";"USA";"London";"77627";"Social Media";"Gold";"Home";"Low";"2024-10-13";14;10957.43
264;"User_264";"Female";2000;"2020-11-25";"user264@example.com";"15161097";"Australia";"Toronto";"20842";"Web";"Bronze";"Clothing";"Low";"2024-11-29";12;9495.31
265;"User_265";"Female";2003;"2020-02-19";"user265@example.com";"17555626";"Australia";"New York";"85459";"Mobile App";"Bronze";"Sports";"Low";"2024-05-01";12;7398.7
266;"User_266";"Female";1993;"2022-02-11";"user266@example.com";"18376147";"UK";"Sydney";"89363";"Referral";"Gold";"Home";"Low";"2024-11-29";7;6127.81
267;"User_267";"Female";1995;"2021-01-12";"user267@example.com";"18756443";"USA";"Sydney";"34126";"Web";"Bronze";"Home";"Low";"2024-01-22";4;4704.32
268;"User_268";"Female";1985;"2022-09-26";"user268@example.com";"15221079";"UK";"Los Angeles";"83819";"Social Media";"Bronze";"Clothing";"Low";"2024-08-17";9;7639.96
269;"User_269";"Male";1982;"2022-02-12";"user269@example.com";"18626577";"USA";"Los Angeles";"80390";"Web";"Bronze";"Electronics";"Low";"2024-08-04";9;9098.7
270;"User_270";"Male";1984;"2023-03-13";"user270@example.com";"19133223";"Canada";"London";"68074";"Web";"Gold";"Electronics";"Low";"2024-11-23";9;7171.1
271;"User_271";"Female";1996;"2022-12-19";"user271@example.com";"18215518";"USA";"Toronto";"47817";"Referral";"Gold";"Clothing";"Medium";"2024-09-02";8;7063.17
272;"User_272";"Female";1973;"2022-05-17";"user272@example.com";"13993623";"UK";"New York";"15557";"Web";"Bronze";"Home";"Low";"2024-06-26";9;9875.13
273;"User_273";"Female";1985;"2023-01-03";"user273@example.com";"16793578";"Canada";"New York";"14432";"Web";"Silver";"Clothing";"Low";"2024-12-22";13;9134.39
274;"User_274";"Female";1999;"2020-01-03";"user274@example.com";"16318485";"USA";"New York";"22006";"Mobile App";"Bronze";"Clothing";"Medium";"2024-04-27";6;4242.63
275;"User_275";"Female";1999;"2022-01-17";"user275@example.com";"19521739";"UK";"London";"39989";"Mobile App";"Silver";"Electronics";"Medium";"2024-11-28";11;9581.85
276;"User_276";"Female";1972;"2020-10-01";"user276@example.com";"13889233";"USA";"London";"68043";"Mobile App";"Bronze";"Books";"Low";"2024-10-30";8;4797.36
277;"User_277";"Female";1991;"2020-08-02";"user277@example.com";"16883128";"Canada";"Sydney";"47788";"Web";"Bronze";"Home";"Low";"2024-09-27";13;11087.09
278;"User_278";"Female";1991;"2020-11-24";"user278@example.com";"17013154";"USA";"Toronto";"74167";"Web";"Gold";"Sports";"Low";"2024-08-29";12;11498.3
279;"User_279";"Female";1981;"2020-09-11";"user279@example.com";"14108444";"UK";"New York";"62166";"Web";"Bronze";"Clothing";"Low";"2024-09-23";8;6237.96
280;"User_280";"Female";1990;"2023-11-11";"user280@example.com";"15139697";"USA";"New York";"36887";"Mobile App";"Bronze";"Electronics";"Medium";"2024-11-02";4;4483.48
281;"User_281";"Female";1973;"2020-05-05";"user281@example.com";"14205815";"USA";"Sydney";"32632";"Mobile App";"Gold";"Books";"Low";"2024-10-23";10;8743.94
282;"User_282";"Male";2000;"2022-02-05";"user282@example.com";"16701256";"USA";"Toronto";"76513";"Mobile App";"Silver";"Home";"Medium";"2024-08-19";8;5348.35
283;"User_283";"Male";2000;"2023-09-09";"user283@example.com";"19968347";"Canada";"Toronto";"96130";"Mobile App";"Silver";"Clothing";"Low";"2024-06-02";14;11882.58
