customer_id,customer_name,gender,birth_year,registration_date,email,phone,country,city,zip_code,registration_channel,loyalty_tier,preferred_category,avg_order_value_segment,last_login_date,total_orders,total_spent,last_order_date,age
166,User-166,Unknown,1976.0,2022-07-07,user166@example.com,13022646.0,Other,Los Angeles,,web,Platinum,Books,Low,2024-11-20,13.0,9676.86,2024-11-20,49.0
167,用户167,Female,1987.0,2022-01-08,user167@example.com,18057949.0,Other,SYD,0.0,mobile,Gold,Electronics,High,2024-10-05,16.0,7722.93,2024-10-05,38.0
168,用户168,Female,1984.0,2021-04-29,user168@example.com,14919152.0,Australia,纽约,,web,Silver,Home,,2024-11-11,14.0,9510.78,2024-11-11,41.0
169,User-169,Male,1979.0,2023-07-20,user169@example.com,13382976.0,Other,New York City,,Mobile App,Bronze,Sports,Low,2024-10-19,15.0,12110.86,2024-10-19,46.0
170,User 170,Male,1995.0,2020-05-24,user170@example.com,14255632.0,USA,New York City,13596.0,Mobile App,Platinum,Home,Low,2024-10-24,9.0,8075.93,2024-10-24,30.0
171,用户171,Unknown,1989.0,2020-03-07,user171@example.com,13248561.0,Other,New York,,web,Bronze,Electronics,medium,2024-12-10,8.0,4998.76,2024-12-10,36.0
172,User 172,Female,1987.0,2020-04-20,user172@example.com,14107371.0,USA,纽约,,,Silver,Home,,2024-08-14,10.0,7139.4400000000005,2024-08-14,38.0
173,User_173,Female,2003.0,2023-10-24,user173@example.com,19228943.0,Other,NY,,Referral,Bronze,Sports,low,2024-12-19,10.0,6040.1,2024-12-19,22.0
174,User-174,Unknown,1988.0,2021-02-28,user174@example.com,,Australia,NY,70004.0,Mobile App,Platinum,,medium,2024-12-19,15.0,13069.52,2024-12-19,37.0
175,User-175,Male,1975.0,2021-11-22,user175@example.com,,Other,纽约,0.0,,Bronze,Electronics,High,2024-12-19,10.0,6871.7,2024-12-19,50.0
176,User 176,Unknown,2003.0,2023-11-01,user176@example.com,17421876.0,USA,Sydney,,Web,Silver,Books,Medium,2024-07-15,9.0,5378.280000000001,2024-07-15,22.0
177,User-177,Unknown,1991.0,2021-09-15,user177@example.com,15762733.0,Other,Los Angeles,,Referral,Platinum,Home,medium,2024-12-09,11.0,7697.72,2024-12-09,34.0
178,User-178,Female,1999.0,2022-04-02,user178@example.com,17454735.0,USA,NY,23046.0,Social Media,Gold,Books,high,2024-10-11,6.0,3745.77,2024-10-11,26.0
179,User-179,Female,1972.0,2022-11-29,user179@example.com,15423590.0,UK,LA,,Web,Gold,Electronics,Medium,2024-11-13,9.0,5973.24,2024-11-13,53.0
180,User_180,Female,1993.0,2023-09-07,user180@example.com,15221005.0,Australia,SYD,,,Bronze,Electronics,High,2024-09-15,11.0,10347.86,2024-09-15,32.0
181,User 181,Female,1997.0,2021-10-07,user181@example.com,13749195.0,Other,New York City,0.0,Social Media,Bronze,Home,low,2024-10-30,9.0,6958.57,2024-10-30,28.0
182,User 182,Female,1999.0,2020-07-12,user182@example.com,18036560.0,UK,SYD,0.0,Referral,Silver,Clothing,High,2024-11-21,6.0,4160.98,2024-11-21,26.0
183,User 183,Unknown,1980.0,2023-08-16,,16917316.0,Other,LA,0.0,Referral,Silver,Clothing,low,2024-11-17,10.0,3864.36,2024-11-17,45.0
184,User-184,Female,1995.0,2020-08-12,user184@example.com,14179915.0,Other,LA,55587.0,web,Platinum,Sports,medium,2024-03-11,8.0,6884.41,2024-03-11,30.0
185,User 185,Unknown,,2021-07-12,user185@example.com,14127283.0,UK,Los Angeles,77584.0,,Bronze,,low,2024-07-06,8.0,6062.01,2024-07-06,
186,User_186,Unknown,1995.0,2020-05-18,user186@example.com,19532828.0,UK,SYD,,web,Bronze,Sports,medium,2024-10-21,11.0,10537.7,2024-10-21,30.0
187,User_187,Unknown,1982.0,2022-06-20,user187@example.com,15584744.0,USA,纽约,,Mobile App,Bronze,Sports,high,2024-09-12,7.0,7524.93,2024-09-12,43.0
188,User_188,Unknown,1979.0,2020-06-20,user188@example.com,15607038.0,Other,纽约,0.0,Referral,Silver,Books,low,2024-08-16,6.0,3119.25,2024-08-16,46.0
189,User-189,Male,1982.0,2020-11-16,user189@example.com,14672619.0,Other,NY,11342.0,,Gold,Home,High,2024-12-03,17.0,12853.58,2024-12-03,43.0
190,用户190,Female,1978.0,2023-01-23,user190@example.com,18494490.0,Canada,NY,,Web,Silver,Electronics,,2024-11-27,11.0,8585.25,2024-11-27,47.0
191,User 191,Female,1983.0,2023-03-06,user191@example.com,16754530.0,Canada,Sydney,,Referral,Platinum,Books,high,2024-11-14,15.0,12847.32,2024-11-14,42.0
192,用户192,Female,1981.0,2023-08-12,user192@example.com,18463560.0,Other,New York,0.0,Mobile App,Bronze,,,2024-09-25,13.0,9145.35,2024-09-25,44.0
193,用户193,Unknown,1991.0,2023-10-04,user193@example.com,18716951.0,USA,Los Angeles,,web,Silver,Sports,low,2024-11-24,10.0,6756.27,2024-11-24,34.0
194,User-194,Male,1980.0,2022-03-08,user194@example.com,15287413.0,Australia,SYD,96740.0,mobile,Gold,Home,Low,2024-12-17,13.0,8765.77,2024-12-17,45.0
195,User 195,Unknown,1974.0,2020-01-01,user195@example.com,16781077.0,Australia,London,,Mobile App,Platinum,,medium,2024-08-22,9.0,8759.87,2024-08-22,51.0
196,User 196,Unknown,1994.0,2021-02-05,user196@example.com,13413136.0,Canada,LON,53303.0,,Silver,Electronics,low,2024-11-27,13.0,10031.45,2024-11-27,31.0
197,用户197,Unknown,1977.0,2021-02-25,user197@example.com,15947943.0,Other,LON,,Mobile App,Silver,Sports,Low,2024-12-06,15.0,6330.78,2024-12-06,48.0
198,用户198,Unknown,1992.0,2022-09-19,user198@example.com,18743190.0,Australia,LON,29096.0,web,Silver,Home,,2024-04-08,3.0,484.84,2024-04-08,33.0
199,用户199,Unknown,1986.0,2022-03-31,user199@example.com,15245033.0,USA,纽约,,,Bronze,Books,High,2024-09-20,8.0,9444.44,2024-09-20,39.0
200,User-200,Female,1975.0,2021-07-07,user200@example.com,19452202.0,Australia,London,0.0,web,Gold,Clothing,,2024-11-10,7.0,4093.65,2024-11-10,50.0
201,User-201,Male,1984.0,2023-08-05,user201@example.com,,Other,SYD,,,Silver,Clothing,,2024-12-14,12.0,6261.34,2024-12-14,41.0
202,User 202,Male,1999.0,2021-02-23,user202@example.com,15301922.0,USA,New York City,,,Platinum,,low,2024-11-13,11.0,9105.58,2024-11-13,26.0
203,User_203,Unknown,2002.0,2020-10-15,user203@example.com,17101950.0,Other,Sydney,,mobile,Silver,Books,low,2024-11-01,11.0,6616.92,2024-11-01,23.0
204,User-204,Unknown,1991.0,2021-05-31,user204@example.com,,USA,Sydney,,Mobile App,Bronze,Clothing,low,2024-12-05,13.0,6734.56,2024-12-05,34.0
205,User_205,Unknown,1982.0,2020-08-03,user205@example.com,14587371.0,Other,NY,,Web,Silver,Clothing,low,2024-10-22,13.0,5819.53,2024-10-22,43.0
206,User-206,Male,1984.0,2023-07-08,user206@example.com,14564719.0,Other,Los Angeles,24382.0,mobile,Silver,Home,Low,2024-07-20,12.0,5389.41,2024-07-20,41.0
207,User 207,Unknown,1973.0,2023-12-05,user207@example.com,19845225.0,Other,NY,26478.0,Web,Platinum,Books,Low,2024-11-10,8.0,4190.530000000001,2024-11-10,52.0
208,用户208,Female,1900.0,2023-08-08,user208@example.com,19267898.0,Other,LON,81315.0,Mobile App,Bronze,Electronics,high,2024-10-25,13.0,264642.55,2024-10-25,125.0
209,User 209,Unknown,1980.0,2022-03-25,user209@example.com,15537166.0,Other,NY,86077.0,web,Gold,Books,High,2024-11-30,14.0,128136.02,2024-11-30,45.0
210,User_210,Unknown,1981.0,2022-08-15,user210@example.com,15178783.0,USA,New York City,27368.0,web,Bronze,Home,low,2024-10-01,2.0,2089.8500000000004,2024-10-01,44.0
211,User_211,Unknown,2002.0,2021-11-13,user211@example.com,19221827.0,Other,纽约,0.0,mobile,Bronze,Home,high,2024-10-23,12.0,8756.428870341602,2024-10-23,23.0
212,User_212,Female,1973.0,2020-05-06,user212@example.com,14324876.0,Other,New York,,Social Media,Gold,Books,,2024-10-30,13.0,7724.19,2024-10-30,52.0
213,User_213,Unknown,1997.0,2022-10-10,user213@example.com,16777024.0,Other,SYD,96066.0,Web,Bronze,Clothing,Low,2024-11-03,9.0,5430.94,2024-11-03,28.0
214,用户214,Unknown,1998.0,2022-02-17,user214@example.com,17614368.0,USA,Sydney,0.0,Social Media,Silver,Home,Low,2024-11-09,9.0,5893.05,2024-11-09,27.0
215,User_215,Unknown,1970.0,2023-10-01,user215@example.com,19124476.0,Other,London,0.0,Web,Platinum,Electronics,low,2024-11-04,9.0,9733.7,2024-11-04,55.0
216,User 216,Male,1992.0,2021-07-20,user216@example.com,13002854.0,Other,New York City,,Social Media,Bronze,Clothing,High,2024-12-06,12.0,5760.95,2024-12-06,33.0
217,用户217,Male,1984.0,2023-08-25,user217@example.com,19608112.0,Other,Sydney,67545.0,Social Media,Silver,Books,low,2025-12-31,8.0,8998.76,2025-12-31,41.0
218,User_218,Male,1995.0,2022-07-25,user218@example.com,,Australia,NY,0.0,mobile,Bronze,Electronics,,2024-11-29,8.0,7274.73,2024-11-29,30.0
219,User_219,Male,1994.0,2021-01-20,user219@example.com,19018973.0,Other,London,0.0,Social Media,Platinum,Books,high,2024-08-07,10.0,6753.71,2024-08-07,31.0
220,User_220,Male,1987.0,2020-12-12,user220@example.com,17749609.0,Other,NY,,,Bronze,Home,High,2023-07-28,3.0,3637.64,2023-07-28,38.0
221,User 221,Unknown,1993.0,2023-04-18,user221@example.com,13242990.0,UK,LA,,,Platinum,,medium,2024-11-23,15.0,9018.92,2024-11-23,32.0
222,User-222,Unknown,,2023-03-30,user222@example.com,18006975.0,Other,LA,47148.0,,Bronze,,high,2024-10-09,15.0,15373.51,2024-10-09,
223,User 223,Male,1991.0,2022-12-08,user223@example.com,19656588.0,Other,NY,80480.0,Mobile App,Bronze,,High,2024-12-10,7.0,3377.0200000000004,2024-12-10,34.0
224,User_224,Unknown,1989.0,2020-05-27,user224@example.com,16601688.0,Other,New York City,0.0,Social Media,Bronze,Home,,2024-11-11,6.0,7300.0,2024-11-11,36.0
225,User 225,Female,1991.0,2023-10-15,user225@example.com,17756182.0,Other,SYD,30806.0,Mobile App,Silver,Clothing,low,2024-11-01,9.0,4111.9800000000005,2024-11-01,34.0
226,用户226,Female,1970.0,2022-08-09,user226@example.com,14403482.0,Other,NY,68066.0,Mobile App,Bronze,,high,2024-09-21,9.0,7554.23,2024-09-21,55.0
227,用户227,Female,2001.0,2020-10-12,user227@example.com,19695524.0,Other,New York,,Social Media,Gold,Electronics,low,2024-09-20,6.0,3209.68,2024-09-20,24.0
228,User 228,Female,1988.0,2021-08-12,user228@example.com,13171768.0,USA,New York,48258.0,,Platinum,Clothing,Medium,2024-12-11,13.0,7198.84,2024-12-11,37.0
229,User_229,Unknown,1971.0,2023-02-10,user229@example.com,18016083.0,Other,NY,0.0,mobile,Platinum,Clothing,Low,2024-12-20,16.0,14600.89,2024-12-20,54.0
230,用户230,Unknown,1999.0,2023-07-11,user230@example.com,19775926.0,Other,LON,22342.0,Referral,Bronze,Clothing,High,2024-11-27,11.0,8078.3,2024-11-27,26.0
231,User 231,Male,1972.0,2023-11-04,user231@example.com,17577305.0,Other,LON,,web,Platinum,Electronics,Low,2024-12-10,11.0,9356.43,2024-12-10,53.0
232,User_232,Female,1997.0,2023-10-04,user232@example.com,14774462.0,Other,LA,,web,Platinum,Home,medium,2024-11-03,12.0,10228.52,2024-11-03,28.0
233,User-233,Female,1972.0,2022-12-13,user233@example.com,17429519.0,Other,LON,,,Platinum,Clothing,Low,2024-11-15,13.0,10370.87,2024-11-15,53.0
234,User 234,Male,1972.0,2022-10-03,user234@example.com,13508776.0,Australia,London,,,Gold,Clothing,Medium,2024-12-30,17.0,14860.39,2024-12-30,53.0
235,User-235,Male,2003.0,2023-01-06,user235@example.com,13956207.0,Australia,SYD,0.0,web,Platinum,Books,medium,2024-10-23,9.0,6061.5,2024-10-23,22.0
236,用户236,Female,1985.0,2020-06-13,user236@example.com,17516619.0,Other,LA,0.0,,Gold,Home,high,2024-08-23,6.0,5212.49,2024-08-23,40.0
237,User 237,Male,2000.0,2022-02-13,user237@example.com,13065425.0,USA,Sydney,,Web,Silver,,high,2024-11-17,15.0,11124.69,2024-11-17,25.0
238,用户238,Male,1992.0,2023-11-05,user238@example.com,13845242.0,UK,LA,0.0,mobile,Silver,Clothing,high,2024-10-28,7.0,5360.62,2024-10-28,33.0
239,User_239,Male,1998.0,2022-03-25,user239@example.com,13819705.0,Australia,London,33236.0,Mobile App,Silver,Sports,Medium,2024-12-24,9.0,6499.895,2024-12-24,27.0
240,User-240,Female,1989.0,2022-10-19,user240@example.com,18225841.0,Other,NY,,Referral,Bronze,Home,Medium,2024-12-23,7.0,4828.33,2024-12-23,36.0
241,用户241,Male,1981.0,2020-09-17,user241@example.com,,Other,New York City,,Referral,Bronze,Home,medium,2024-12-24,6.0,3114.04,2024-12-24,44.0
242,User_242,Female,1999.0,2022-05-03,user242@example.com,15258083.0,Other,Los Angeles,27771.0,Social Media,Bronze,Electronics,Low,2024-08-28,9.0,4689.69,2024-08-28,26.0
243,用户243,Female,1993.0,2020-02-28,user243@example.com,18923679.0,Other,London,0.0,web,Bronze,Clothing,Low,2024-11-18,9.0,5038.71,2024-11-18,32.0
244,User-244,Unknown,2001.0,2021-06-04,user244@example.com,14143573.0,USA,NY,45367.0,Referral,Platinum,Clothing,Low,2024-06-26,14.0,10124.71,2024-06-26,24.0
245,User_245,Unknown,1971.0,2023-10-14,user245@example.com,15362304.0,USA,New York City,,Web,Platinum,Electronics,High,2024-12-30,12.0,9261.6,2024-12-30,54.0
246,用户246,Unknown,1991.0,2020-01-04,user246@example.com,15343541.0,Canada,New York City,,Web,Bronze,Books,low,2024-12-27,14.0,13271.16,2024-12-27,34.0
247,User-247,Female,1998.0,2020-03-15,user247@example.com,14089996.0,Other,London,0.0,web,Bronze,Books,,2024-10-25,11.0,7303.61,2024-10-25,27.0
248,User_248,Female,1987.0,2020-02-10,user248@example.com,14276475.0,Other,New York,0.0,Web,Platinum,Clothing,Medium,2024-10-18,12.0,7353.82,2024-10-18,38.0
249,User 249,Unknown,2003.0,2023-03-22,user249@example.com,13166796.0,Australia,Los Angeles,,mobile,Silver,Electronics,low,2024-08-19,6.0,4942.24,2024-08-19,22.0
250,用户250,Male,1992.0,2020-12-07,user250@example.com,19289041.0,USA,London,0.0,Mobile App,Silver,Electronics,medium,2024-11-03,16.0,11470.52,2024-11-03,33.0
251,用户251,Unknown,1996.0,2021-12-31,user251@example.com,15861645.0,Australia,SYD,,Web,Gold,Home,low,2024-12-06,7.0,4770.61,2024-12-06,29.0
252,User_252,Unknown,2003.0,2022-03-31,user252@example.com,15677136.0,UK,Los Angeles,,Web,Silver,Home,High,2024-12-20,6.0,3747.21,2024-12-20,22.0
253,用户253,Female,1979.0,2022-09-07,user253@example.com,19843969.0,Canada,Los Angeles,,web,Silver,Clothing,low,2024-10-22,10.0,12008.77,2024-10-22,46.0
254,User 254,Unknown,1971.0,2021-11-23,user254@example.com,16623866.0,USA,Los Angeles,,Mobile App,Bronze,Clothing,Medium,2024-12-04,10.0,6087.67,2024-12-04,54.0
255,User 255,Male,1995.0,2023-08-12,user255@example.com,13289340.0,Other,LA,,web,Bronze,,Low,2024-11-04,12.0,8805.68,2024-11-04,30.0
256,User-256,Unknown,2004.0,2021-09-14,user256@example.com,16095150.0,Canada,New York City,,mobile,Silver,Home,Low,2024-11-17,11.0,5832.33,2024-11-17,21.0
257,User 257,Female,1991.0,2023-08-05,user257@example.com,13688479.0,Other,London,69129.0,,Bronze,Books,Medium,2024-12-29,11.0,10006.11,2024-12-29,34.0
258,User-258,Unknown,,2023-03-17,user258@example.com,18479942.0,Other,London,,,Silver,Books,High,2024-10-10,16.0,10398.43,2024-10-10,
259,User-259,Female,1986.0,2021-04-26,user259@example.com,18067122.0,Other,SYD,,Social Media,Silver,Books,Low,2024-12-11,18.0,12859.1,2024-12-11,39.0
260,User 260,Unknown,1995.0,2020-03-13,user260@example.com,17492524.0,Other,SYD,,mobile,Silver,,Medium,2024-12-15,13.0,9222.24,2024-12-15,30.0
261,User_261,Unknown,1986.0,2020-03-01,user261@example.com,19402240.0,Australia,SYD,0.0,Social Media,Platinum,,medium,2024-10-15,6.0,3838.8,2024-10-15,39.0
262,User 262,Unknown,1994.0,2020-05-10,user262@example.com,13388970.0,Other,NY,,Mobile App,Bronze,,,2024-12-09,8.0,8041.55,2024-12-09,31.0
263,User 263,Female,1999.0,2021-06-07,user263@example.com,14018009.0,Other,London,,Social Media,Bronze,Sports,High,2024-09-25,12.0,10314.96,2024-09-25,26.0
264,User 264,Female,1986.0,2020-01-12,user264@example.com,16294640.0,Other,NY,,web,Bronze,Books,Low,2024-12-24,17.0,14067.97,2024-12-24,39.0
265,User 265,Unknown,1985.0,2021-10-22,user265@example.com,15151338.0,USA,LON,,mobile,Gold,Home,high,2024-10-27,6.0,3272.05,2024-10-27,40.0
266,User_266,Male,1992.0,2022-09-02,user266@example.com,17843421.0,Other,SYD,,mobile,Bronze,Books,low,2024-12-04,17.0,9942.37,2024-12-04,33.0
267,User-267,Unknown,1977.0,2023-01-17,user267@example.com,18367609.0,Other,纽约,87454.0,mobile,Bronze,,high,2024-12-12,15.0,12829.60610884674,2024-12-12,48.0
268,User-268,Unknown,1995.0,2020-02-16,user268@example.com,17889044.0,Other,NY,37935.0,Social Media,Bronze,Books,high,2024-11-29,4.0,3222.97,2024-11-29,30.0
269,用户269,Male,1979.0,2021-02-04,user269@example.com,13155806.0,Canada,纽约,0.0,,Bronze,Electronics,Medium,2024-11-24,20.0,13032.24,2024-11-24,46.0
270,User_270,Male,1995.0,2020-11-30,user270@example.com,13851390.0,Other,Los Angeles,18820.0,web,Bronze,,Low,2024-12-11,10.0,7809.19,2024-12-11,30.0
271,User-271,Unknown,1976.0,2020-05-16,user271@example.com,,UK,New York City,0.0,mobile,Bronze,Home,low,2024-11-12,9.0,9404.01,2024-11-12,49.0
272,User_272,Male,1977.0,2021-08-16,user272@example.com,17972500.0,Other,SYD,46062.0,Social Media,Silver,Electronics,low,2024-12-02,11.0,7601.269999999999,2024-12-02,48.0
273,用户273,Female,1999.0,2021-02-05,user273@example.com,16714042.0,Other,New York City,27850.0,web,Platinum,Clothing,high,2024-08-23,13.0,12163.9687218349,2024-08-23,26.0
274,用户274,Female,,2023-07-20,user274@example.com,17891614.0,Other,NY,99613.0,mobile,Silver,Home,high,2024-09-20,6.0,3142.23,2024-09-20,
275,User_275,Female,2000.0,2021-09-11,user275@example.com,14518138.0,Other,LA,,Referral,Silver,Electronics,,2024-10-30,10.0,9894.55,2024-10-30,25.0
276,用户276,Male,2003.0,2020-05-10,user276@example.com,,Australia,Los Angeles,12983.0,Social Media,Silver,Clothing,Low,2024-10-12,8.0,5339.72,2024-10-12,22.0
277,User 277,Unknown,1995.0,2020-12-29,user277@example.com,14828126.0,USA,New York City,50998.0,,Gold,Electronics,low,2024-06-21,4.0,3115.88,2024-06-21,30.0
278,User_278,Unknown,1984.0,2022-09-08,user278@example.com,17966468.0,Other,LON,,Web,Bronze,Books,Low,2024-05-23,7.0,6255.86,2024-05-23,41.0
279,User-279,Female,,2023-12-20,user279@example.com,14609684.0,Other,Sydney,84859.0,Referral,Platinum,Books,High,2024-11-04,10.0,11463.3,2024-11-04,
280,User 280,Male,1971.0,2023-04-08,user280@example.com,16109930.0,Other,LON,,,Gold,Electronics,,2024-12-19,11.0,6880.12,2024-12-19,54.0
281,用户281,Female,1999.0,2022-11-28,user281@example.com,15504810.0,Other,纽约,26371.0,Referral,Platinum,Sports,low,2024-10-18,7.0,4822.56,2024-10-18,26.0
282,用户282,Male,1998.0,2022-01-17,user282@example.com,17769436.0,Other,Sydney,22984.0,,Silver,Sports,medium,2024-10-18,10.0,10529.33,2024-10-18,27.0
283,User-283,Unknown,1985.0,2023-06-16,user283@example.com,17392771.0,Other,纽约,,Social Media,Platinum,,high,2024-12-20,13.0,10305.11,2024-12-20,40.0
284,User-284,Male,1979.0,2021-01-23,user284@example.com,16585435.0,Other,Sydney,,mobile,Silver,Electronics,Medium,2024-10-01,7.0,1136.35,2024-10-01,46.0
285,User 285,Unknown,1999.0,2023-12-23,user285@example.com,19883050.0,USA,London,0.0,Referral,Platinum,,High,2024-11-30,17.0,423078.13,2024-11-30,26.0
286,用户286,Female,1999.0,2020-10-19,user286@example.com,16231145.0,UK,SYD,0.0,Referral,Bronze,Sports,high,2024-11-13,9.0,9158.9,2024-11-13,26.0
287,User 287,Male,1970.0,2022-03-27,,18845494.0,USA,London,,web,Bronze,Books,medium,2024-04-23,1.0,442.8,2024-04-23,55.0
288,User 288,Unknown,1973.0,2020-03-01,user288@example.com,14392828.0,Other,London,,,Silver,,high,2024-08-12,7.0,6404.73,2024-08-12,52.0
289,User 289,Unknown,1975.0,2023-08-18,user289@example.com,17398486.0,Other,Sydney,,mobile,Silver,Home,medium,2024-06-20,13.0,8950.57532160617,2024-06-20,50.0
290,用户290,Unknown,1982.0,2021-07-17,user290@example.com,15258878.0,Other,Sydney,72211.0,Web,Bronze,Clothing,Low,2024-12-26,11.0,12548.53,2024-12-26,43.0
291,User 291,Unknown,1977.0,2022-06-03,user291@example.com,19596429.0,Other,Los Angeles,0.0,,Bronze,Home,,2024-07-23,7.0,4464.51,2024-07-23,48.0
292,用户292,Female,1979.0,2020-08-05,user292@example.com,14061824.0,USA,Sydney,,mobile,Bronze,Books,low,2024-12-13,7.0,5348.889999999999,2024-12-13,46.0
293,User-293,Male,1972.0,2020-02-23,user293@example.com,18162796.0,USA,SYD,,,Platinum,,high,2024-10-13,19.0,14854.645,2024-10-13,53.0
294,User 294,Female,1992.0,2021-02-22,user294@example.com,19882913.0,Other,LON,0.0,mobile,Silver,Clothing,Medium,2024-10-21,5.0,3153.24,2024-10-21,33.0
295,User-295,Unknown,1986.0,2020-06-08,user295@example.com,15159194.0,Other,LA,,mobile,Gold,Electronics,Medium,2024-12-19,14.0,10577.48,2024-12-19,39.0
296,User-296,Unknown,1982.0,2023-01-17,user296@example.com,14191892.0,USA,LA,0.0,Mobile App,Silver,Sports,Medium,2024-12-04,8.0,9079.97,2024-12-04,43.0
297,User-297,Female,1973.0,2022-08-09,user297@example.com,16562290.0,Canada,Los Angeles,0.0,,Platinum,Sports,,2024-12-27,14.0,9124.3,2024-12-27,52.0
298,User 298,Female,1997.0,2022-07-09,user298@example.com,18402218.0,Other,LA,,,Silver,Books,High,2024-12-27,9.0,8793.7,2024-12-27,28.0
299,用户299,Unknown,1981.0,2023-06-03,user299@example.com,14691954.0,UK,New York,,mobile,Platinum,Home,medium,2024-09-16,13.0,9515.43,2024-09-16,44.0
300,User 300,Male,1984.0,2023-04-14,user300@example.com,13376370.0,USA,London,51873.0,Mobile App,Bronze,,,2024-08-12,11.0,5718.030000000001,2024-08-12,41.0
301,User_301,Unknown,1975.0,2022-03-06,user301@example.com,13364020.0,Other,New York City,,web,Silver,Sports,,2024-09-19,11.0,8892.05,2024-09-19,50.0
302,用户302,Unknown,1982.0,2022-11-29,user302@example.com,18926233.0,USA,Sydney,19516.0,mobile,Silver,,medium,2024-12-05,9.0,9646.44,2024-12-05,43.0
