customer_id,customer_name,gender,birth_year,registration_date,email,phone,country,city,zip_code,registration_channel,loyalty_tier,preferred_category,avg_order_value_segment,last_login_date,total_orders,total_spent,last_order_date
179,USER-179,Female,1972.0,2022-11-29,user179@example.com,15423590,GB,LA,N/A,Web,Gold,Electronics,Medium,2024-11-13,9.0,5973.24,2024-11-13
180,User_180,Female,1993.0,2023-09-07,user180@example.com,15221005,AU,SYD,N/A,,,Electronics,High,2024-09-15,11.0,10347.86,2024-09-15
181,user 181,female,1997.0,2021-10-07,user181@example.com,13749195,UK,New York City,00000,Social Media,bronze,Home,low,2024-10-30,9.0,6958.57,2024-10-30
182,user 182,Female,1999.0,2020-07-12,user182@example.com,18036560,GB,SYD,00000,Referral,Silver,Clothing,High,2024-11-21,6.0,4160.98,2024-11-21
183,user 183,F,1980.0,2023-08-16,,16917316,,LA,00000,Referral,silver,Clothing,low,2024-11-17,10.0,3864.3599999999997,2024-11-17
184,USER-184,female,1995.0,2020-08-12,user184@example.com,14179915,UK,LA,55587,web,Platinum,Sports,medium,2024-03-11,8.0,6884.41,2024-03-11
185,user 185,,,2021-07-12,user185@example.com,14127283,GB,Los Angeles,77584,,,,low,2024-07-06,8.0,6062.01,2024-07-06
186,User_186,未知,1995.0,2020-05-18,user186@example.com,19532828,GB,SYD,,web,,Sports,medium,2024-10-21,11.0,10537.7,2024-10-21
187,User_187,F,1982.0,2022-06-20,user187@example.com,15584744,US,纽约,N/A,Mobile App,Bronze,Sports,high,2024-09-12,7.0,7524.93,2024-09-12
188,User_188,未知,1979.0,2020-06-20,user188@example.com,15607038,,纽约,00000,Referral,silver,Books,low,2024-08-16,6.0,3119.25,2024-08-16
189,USER-189,Male,1982.0,2020-11-16,user189@example.com,14672619,UK,NY,11342,,Gold,Home,High,2024-12-03,17.0,12853.58,2024-12-03
190,用户190,Female,1978.0,2023-01-23,user190@example.com,18494490,CANADA,NY,N/A,Web,Silver,Electronics,,2024-11-27,11.0,8585.25,2024-11-27
191,user 191,female,1983.0,2023-03-06,user191@example.com,16754530,CANADA,Sydney,,Referral,Platinum,Books,high,2024-11-14,15.0,12847.32,2024-11-14
192,用户192,female,1981.0,2023-08-12,user192@example.com,18463560,UK,New York,00000,Mobile App,bronze,,,2024-09-25,13.0,9145.35,2024-09-25
193,用户193,F,1991.0,2023-10-04,user193@example.com,18716951,US,Los Angeles,,web,silver,Sports,low,2024-11-24,10.0,6756.27,2024-11-24
194,USER-194,male,1980.0,2022-03-08,user194@example.com,15287413,AU,SYD,96740,mobile,Gold,Home,Low,2024-12-17,13.0,8765.77,2024-12-17
195,user 195,未知,1974.0,2020-01-01,user195@example.com,16781077,AU,London,,Mobile App,VIP,,medium,2024-08-22,9.0,8759.87,2024-08-22
196,user 196,,1994.0,2021-02-05,user196@example.com,13413136,CANADA,LON,53303,,silver,Electronics,low,2024-11-27,13.0,10031.45,2024-11-27
197,用户197,,1977.0,2021-02-25,user197@example.com,15947943,UK,LON,,Mobile App,Silver,Sports,Low,2024-12-06,15.0,6330.78,2024-12-06
198,用户198,M,1992.0,2022-09-19,user198@example.com,18743190,AU,LON,29096,web,Silver,Home,,2024-04-08,3.0,484.84000000000003,2024-04-08
199,用户199,,1986.0,2022-03-31,user199@example.com,15245033,US,纽约,N/A,,Bronze,Books,High,2024-09-20,8.0,9444.44,2024-09-20
200,USER-200,female,1975.0,2021-07-07,user200@example.com,19452202,AU,London,00000,web,Gold,Clothing,,2024-11-10,7.0,4093.65,2024-11-10
201,USER-201,male,1984.0,2023-08-05,user201@example.com,,,SYD,N/A,,Silver,Clothing,,2024-12-14,12.0,6261.34,2024-12-14
202,user 202,male,1999.0,2021-02-23,user202@example.com,15301922,美国,New York City,N/A,,Platinum,,low,2024-11-13,11.0,9105.58,2024-11-13
203,User_203,,2002.0,2020-10-15,user203@example.com,17101950,UK,Sydney,N/A,mobile,silver,Books,low,2024-11-01,11.0,6616.92,2024-11-01
204,USER-204,,1991.0,2021-05-31,user204@example.com,,US,Sydney,,Mobile App,,Clothing,low,2024-12-05,13.0,6734.56,2024-12-05
205,User_205,,1982.0,2020-08-03,user205@example.com,14587371,USA,NY,,Web,Silver,Clothing,low,2024-10-22,13.0,5819.53,2024-10-22
206,USER-206,male,1984.0,2023-07-08,user206@example.com,14564719,United States,Los Angeles,24382,mobile,silver,Home,Low,2024-07-20,12.0,5389.41,2024-07-20
207,user 207,M,1973.0,2023-12-05,user207@example.com,19845225,UK,NY,26478,Web,Platinum,Books,Low,2024-11-10,8.0,4190.530000000001,2024-11-10
208,用户208,Female,1900.0,2023-08-08,user208@example.com,19267898,United States,LON,81315,Mobile App,,Electronics,high,2024-10-25,13.0,264642.55,2024-10-25
209,user 209,未知,1980.0,2022-03-25,user209@example.com,15537166,United States,NY,86077,web,Gold,Books,High,2024-11-30,14.0,128136.02,2024-11-30
210,User_210,,1981.0,2022-08-15,user210@example.com,15178783,US,New York City,27368,web,,Home,low,2024-10-01,2.0,2089.8500000000004,2024-10-01
211,User_211,M,2002.0,2021-11-13,user211@example.com,19221827,,纽约,00000,mobile,,Home,high,2024-10-23,12.0,8756.428870341602,2024-10-23
212,User_212,Female,1973.0,2020-05-06,user212@example.com,14324876,Australia,New York,N/A,Social Media,Gold,Books,,2024-10-30,13.0,7724.19,2024-10-30
213,User_213,,1997.0,2022-10-10,user213@example.com,16777024,USA,SYD,96066,Web,bronze,Clothing,Low,2024-11-03,9.0,5430.94,2024-11-03
214,用户214,未知,1998.0,2022-02-17,user214@example.com,17614368,US,Sydney,00000,Social Media,Silver,Home,Low,2024-11-09,9.0,5893.05,2024-11-09
215,User_215,未知,1970.0,2023-10-01,user215@example.com,19124476,,London,00000,Web,Platinum,Electronics,low,2024-11-04,9.0,9733.7,2024-11-04
216,user 216,male,1992.0,2021-07-20,user216@example.com,13002854,USA,New York City,,Social Media,bronze,Clothing,High,2024-12-06,12.0,5760.95,2024-12-06
217,用户217,Male,1984.0,2023-08-25,user217@example.com,19608112,,Sydney,67545,Social Media,Silver,Books,low,2025-12-31,8.0,8998.76,2025-12-31
218,User_218,male,1995.0,2022-07-25,user218@example.com,,AU,NY,00000,mobile,Bronze,Electronics,,2024-11-29,8.0,7274.73,2024-11-29
219,User_219,male,1994.0,2021-01-20,user219@example.com,19018973,Australia,London,00000,Social Media,Platinum,Books,high,2024-08-07,10.0,6753.71,2024-08-07
220,User_220,Male,1987.0,2020-12-12,user220@example.com,17749609,UK,NY,,,bronze,Home,High,2023-07-28,3.0,3637.64,2023-07-28
221,user 221,M,1993.0,2023-04-18,user221@example.com,13242990,GB,LA,,,Platinum,,medium,2024-11-23,15.0,9018.92,2024-11-23
222,USER-222,未知,,2023-03-30,user222@example.com,18006975,USA,LA,47148,,,,high,2024-10-09,15.0,15373.51,2024-10-09
223,user 223,Male,1991.0,2022-12-08,user223@example.com,19656588,,NY,80480,Mobile App,,,High,2024-12-10,7.0,3377.0200000000004,2024-12-10
224,User_224,未知,1989.0,2020-05-27,user224@example.com,16601688,UK,New York City,00000,Social Media,bronze,Home,,2024-11-11,6.0,7300.0,2024-11-11
225,user 225,female,1991.0,2023-10-15,user225@example.com,17756182,United States,SYD,30806,Mobile App,Silver,Clothing,low,2024-11-01,9.0,4111.9800000000005,2024-11-01
226,用户226,female,1970.0,2022-08-09,user226@example.com,14403482,,NY,68066,Mobile App,bronze,,high,2024-09-21,9.0,7554.2300000000005,2024-09-21
227,用户227,female,2001.0,2020-10-12,user227@example.com,19695524,Australia,New York,N/A,Social Media,Gold,Electronics,low,2024-09-20,6.0,3209.68,2024-09-20
228,user 228,Female,1988.0,2021-08-12,user228@example.com,13171768,US,New York,48258,,Platinum,Clothing,Medium,2024-12-11,13.0,7198.84,2024-12-11
229,User_229,M,1971.0,2023-02-10,user229@example.com,18016083,USA,NY,00000,mobile,VIP,Clothing,Low,2024-12-20,16.0,14600.89,2024-12-20
230,用户230,,1999.0,2023-07-11,user230@example.com,19775926,UK,LON,22342,Referral,,Clothing,High,2024-11-27,11.0,8078.3,2024-11-27
231,user 231,Male,1972.0,2023-11-04,user231@example.com,17577305,,LON,,web,VIP,Electronics,Low,2024-12-10,11.0,9356.43,2024-12-10
232,User_232,female,1997.0,2023-10-04,user232@example.com,14774462,UK,LA,,web,VIP,Home,medium,2024-11-03,12.0,10228.52,2024-11-03
233,USER-233,female,1972.0,2022-12-13,user233@example.com,17429519,USA,LON,N/A,,Platinum,Clothing,Low,2024-11-15,13.0,10370.87,2024-11-15
234,user 234,Male,1972.0,2022-10-03,user234@example.com,13508776,AU,London,N/A,,Gold,Clothing,Medium,2024-12-30,17.0,14860.39,2024-12-30
235,USER-235,Male,2003.0,2023-01-06,user235@example.com,13956207,AU,SYD,00000,web,Platinum,Books,medium,2024-10-23,9.0,6061.5,2024-10-23
236,用户236,female,1985.0,2020-06-13,user236@example.com,17516619,USA,LA,00000,,Gold,Home,high,2024-08-23,6.0,5212.49,2024-08-23
237,user 237,male,2000.0,2022-02-13,user237@example.com,13065425,US,Sydney,N/A,Web,silver,,high,2024-11-17,15.0,11124.689999999999,2024-11-17
238,用户238,male,1992.0,2023-11-05,user238@example.com,13845242,GB,LA,00000,mobile,silver,Clothing,high,2024-10-28,7.0,5360.62,2024-10-28
239,User_239,male,1998.0,2022-03-25,user239@example.com,13819705,AU,London,33236,Mobile App,silver,Sports,Medium,2024-12-24,9.0,6499.8949999999995,2024-12-24
240,USER-240,Female,1989.0,2022-10-19,user240@example.com,18225841,United States,NY,N/A,Referral,Bronze,Home,Medium,2024-12-23,7.0,4828.33,2024-12-23
241,用户241,Male,1981.0,2020-09-17,user241@example.com,,UK,New York City,,Referral,,Home,medium,2024-12-24,6.0,3114.04,2024-12-24
242,User_242,female,1999.0,2022-05-03,user242@example.com,15258083,USA,Los Angeles,27771,Social Media,bronze,Electronics,Low,2024-08-28,9.0,4689.69,2024-08-28
243,用户243,Female,1993.0,2020-02-28,user243@example.com,18923679,USA,London,00000,web,,Clothing,Low,2024-11-18,9.0,5038.71,2024-11-18
244,USER-244,M,2001.0,2021-06-04,user244@example.com,14143573,美国,NY,45367,Referral,VIP,Clothing,Low,2024-06-26,14.0,10124.71,2024-06-26
245,User_245,,1971.0,2023-10-14,user245@example.com,15362304,美国,New York City,N/A,Web,VIP,Electronics,High,2024-12-30,12.0,9261.6,2024-12-30
246,用户246,未知,1991.0,2020-01-04,user246@example.com,15343541,CANADA,New York City,,Web,bronze,Books,low,2024-12-27,14.0,13271.16,2024-12-27
247,USER-247,Female,1998.0,2020-03-15,user247@example.com,14089996,Australia,London,00000,web,Bronze,Books,,2024-10-25,11.0,7303.61,2024-10-25
248,User_248,female,1987.0,2020-02-10,user248@example.com,14276475,UK,New York,00000,Web,VIP,Clothing,Medium,2024-10-18,12.0,7353.82,2024-10-18
249,user 249,未知,2003.0,2023-03-22,user249@example.com,13166796,AU,Los Angeles,N/A,mobile,Silver,Electronics,low,2024-08-19,6.0,4942.24,2024-08-19
250,用户250,Male,1992.0,2020-12-07,user250@example.com,19289041,US,London,00000,Mobile App,Silver,Electronics,medium,2024-11-03,16.0,11470.52,2024-11-03
251,用户251,未知,1996.0,2021-12-31,user251@example.com,15861645,AU,SYD,,Web,Gold,Home,low,2024-12-06,7.0,4770.61,2024-12-06
252,User_252,F,2003.0,2022-03-31,user252@example.com,15677136,GB,Los Angeles,N/A,Web,silver,Home,High,2024-12-20,6.0,3747.21,2024-12-20
253,用户253,female,1979.0,2022-09-07,user253@example.com,19843969,CANADA,Los Angeles,,web,Silver,Clothing,low,2024-10-22,10.0,12008.77,2024-10-22
254,user 254,F,1971.0,2021-11-23,user254@example.com,16623866,US,Los Angeles,,Mobile App,Bronze,Clothing,Medium,2024-12-04,10.0,6087.67,2024-12-04
255,user 255,Male,1995.0,2023-08-12,user255@example.com,13289340,,LA,,web,,,Low,2024-11-04,12.0,8805.68,2024-11-04
256,USER-256,,2004.0,2021-09-14,user256@example.com,16095150,CANADA,New York City,N/A,mobile,Silver,Home,Low,2024-11-17,11.0,5832.33,2024-11-17
257,user 257,female,1991.0,2023-08-05,user257@example.com,13688479,,London,69129,,Bronze,Books,Medium,2024-12-29,11.0,10006.11,2024-12-29
258,USER-258,M,,2023-03-17,user258@example.com,18479942,,London,,,silver,Books,High,2024-10-10,16.0,10398.43,2024-10-10
259,USER-259,Female,1986.0,2021-04-26,user259@example.com,18067122,Australia,SYD,N/A,Social Media,Silver,Books,Low,2024-12-11,18.0,12859.1,2024-12-11
260,user 260,M,1995.0,2020-03-13,user260@example.com,17492524,USA,SYD,,mobile,silver,,Medium,2024-12-15,13.0,9222.24,2024-12-15
261,User_261,未知,1986.0,2020-03-01,user261@example.com,19402240,AU,SYD,00000,Social Media,Platinum,,medium,2024-10-15,6.0,3838.8,2024-10-15
262,user 262,M,1994.0,2020-05-10,user262@example.com,13388970,,NY,,Mobile App,bronze,,,2024-12-09,8.0,8041.55,2024-12-09
263,user 263,Female,1999.0,2021-06-07,user263@example.com,14018009,,London,N/A,Social Media,bronze,Sports,High,2024-09-25,12.0,10314.96,2024-09-25
264,user 264,Female,1986.0,2020-01-12,user264@example.com,16294640,Australia,NY,,web,bronze,Books,Low,2024-12-24,17.0,14067.970000000001,2024-12-24
265,user 265,,1985.0,2021-10-22,user265@example.com,15151338,US,LON,N/A,mobile,Gold,Home,high,2024-10-27,6.0,3272.05,2024-10-27
266,User_266,male,1992.0,2022-09-02,user266@example.com,17843421,United States,SYD,,mobile,,Books,low,2024-12-04,17.0,9942.369999999999,2024-12-04
267,USER-267,F,1977.0,2023-01-17,user267@example.com,18367609,Australia,纽约,87454,mobile,Bronze,,high,2024-12-12,15.0,12829.60610884674,2024-12-12
268,USER-268,未知,1995.0,2020-02-16,user268@example.com,17889044,United States,NY,37935,Social Media,bronze,Books,high,2024-11-29,4.0,3222.97,2024-11-29
269,用户269,male,1979.0,2021-02-04,user269@example.com,13155806,CANADA,纽约,00000,,,Electronics,Medium,2024-11-24,20.0,13032.24,2024-11-24
270,User_270,male,1995.0,2020-11-30,user270@example.com,13851390,UK,Los Angeles,18820,web,Bronze,,Low,2024-12-11,10.0,7809.1900000000005,2024-12-11
271,USER-271,未知,1976.0,2020-05-16,user271@example.com,,GB,New York City,00000,mobile,Bronze,Home,low,2024-11-12,9.0,9404.01,2024-11-12
272,User_272,male,1977.0,2021-08-16,user272@example.com,17972500,Australia,SYD,46062,Social Media,Silver,Electronics,low,2024-12-02,11.0,7601.2699999999995,2024-12-02
273,用户273,female,1999.0,2021-02-05,user273@example.com,16714042,,New York City,27850,web,VIP,Clothing,high,2024-08-23,13.0,12163.968721834899,2024-08-23
274,用户274,Female,,2023-07-20,user274@example.com,17891614,United States,NY,99613,mobile,Silver,Home,high,2024-09-20,6.0,3142.23,2024-09-20
275,User_275,Female,2000.0,2021-09-11,user275@example.com,14518138,,LA,N/A,Referral,Silver,Electronics,,2024-10-30,10.0,9894.55,2024-10-30
276,用户276,male,2003.0,2020-05-10,user276@example.com,,AU,Los Angeles,12983,Social Media,silver,Clothing,Low,2024-10-12,8.0,5339.72,2024-10-12
277,user 277,,1995.0,2020-12-29,user277@example.com,14828126,US,New York City,50998,,Gold,Electronics,low,2024-06-21,4.0,3115.88,2024-06-21
278,User_278,未知,1984.0,2022-09-08,user278@example.com,17966468,United States,LON,,Web,,Books,Low,2024-05-23,7.0,6255.86,2024-05-23
279,USER-279,female,,2023-12-20,user279@example.com,14609684,Australia,Sydney,84859,Referral,Platinum,Books,High,2024-11-04,10.0,11463.3,2024-11-04
280,user 280,Male,1971.0,2023-04-08,user280@example.com,16109930,Australia,LON,,,Gold,Electronics,,2024-12-19,11.0,6880.12,2024-12-19
281,用户281,female,1999.0,2022-11-28,user281@example.com,15504810,UK,纽约,26371,Referral,VIP,Sports,low,2024-10-18,7.0,4822.5599999999995,2024-10-18
282,用户282,Male,1998.0,2022-01-17,user282@example.com,17769436,USA,Sydney,22984,,Silver,Sports,medium,2024-10-18,10.0,10529.33,2024-10-18
283,USER-283,,1985.0,2023-06-16,user283@example.com,17392771,USA,纽约,,Social Media,VIP,,high,2024-12-20,13.0,10305.11,2024-12-20
284,USER-284,Male,1979.0,2021-01-23,user284@example.com,16585435,Australia,Sydney,N/A,mobile,Silver,Electronics,Medium,2024-10-01,7.0,1136.35,2024-10-01
285,user 285,M,1999.0,2023-12-23,user285@example.com,19883050,US,London,00000,Referral,Platinum,,High,2024-11-30,17.0,423078.13,2024-11-30
286,用户286,Female,1999.0,2020-10-19,user286@example.com,16231145,GB,SYD,00000,Referral,Bronze,Sports,high,2024-11-13,9.0,9158.9,2024-11-13
287,user 287,male,1970.0,2022-03-27,,18845494,US,London,N/A,web,,Books,medium,2024-04-23,1.0,442.79999999999995,2024-04-23
288,user 288,M,1973.0,2020-03-01,user288@example.com,14392828,United States,London,N/A,,silver,,high,2024-08-12,7.0,6404.73,2024-08-12
289,user 289,M,1975.0,2023-08-18,user289@example.com,17398486,United States,Sydney,N/A,mobile,Silver,Home,medium,2024-06-20,13.0,8950.57532160617,2024-06-20
290,用户290,M,1982.0,2021-07-17,user290@example.com,15258878,USA,Sydney,72211,Web,,Clothing,Low,2024-12-26,11.0,12548.529999999999,2024-12-26
291,user 291,M,1977.0,2022-06-03,user291@example.com,19596429,USA,Los Angeles,00000,,Bronze,Home,,2024-07-23,7.0,4464.51,2024-07-23
292,用户292,female,1979.0,2020-08-05,user292@example.com,14061824,美国,Sydney,N/A,mobile,Bronze,Books,low,2024-12-13,7.0,5348.889999999999,2024-12-13
293,USER-293,Male,1972.0,2020-02-23,user293@example.com,18162796,美国,SYD,,,Platinum,,high,2024-10-13,19.0,14854.645,2024-10-13
294,user 294,female,1992.0,2021-02-22,user294@example.com,19882913,,LON,00000,mobile,Silver,Clothing,Medium,2024-10-21,5.0,3153.2400000000002,2024-10-21
295,USER-295,M,1986.0,2020-06-08,user295@example.com,15159194,USA,LA,,mobile,Gold,Electronics,Medium,2024-12-19,14.0,10577.48,2024-12-19
296,USER-296,M,1982.0,2023-01-17,user296@example.com,14191892,US,LA,00000,Mobile App,Silver,Sports,Medium,2024-12-04,8.0,9079.97,2024-12-04
297,USER-297,female,1973.0,2022-08-09,user297@example.com,16562290,CANADA,Los Angeles,00000,,VIP,Sports,,2024-12-27,14.0,9124.300000000001,2024-12-27
298,user 298,female,1997.0,2022-07-09,user298@example.com,18402218,USA,LA,,,Silver,Books,High,2024-12-27,9.0,8793.7,2024-12-27
299,用户299,F,1981.0,2023-06-03,user299@example.com,14691954,GB,New York,N/A,mobile,Platinum,Home,medium,2024-09-16,13.0,9515.43,2024-09-16
300,user 300,Male,1984.0,2023-04-14,user300@example.com,13376370,美国,London,51873,Mobile App,,,,2024-08-12,11.0,5718.030000000001,2024-08-12
301,User_301,F,1975.0,2022-03-06,user301@example.com,13364020,USA,New York City,N/A,web,Silver,Sports,,2024-09-19,11.0,8892.05,2024-09-19
302,用户302,未知,1982.0,2022-11-29,user302@example.com,18926233,US,Sydney,19516,mobile,Silver,,medium,2024-12-05,9.0,9646.44,2024-12-05
303,User_303,M,2001.0,2020-04-24,,16173396,,LON,,Referral,Bronze,Books,Medium,2024-12-09,10.0,8929.94,2024-12-09
304,user 304,M,1972.0,2023-08-05,user304@example.com,18677183,,LA,96231,web,Gold,Electronics,Low,2024-12-15,12.0,9433.85,2024-12-15
305,USER-305,M,1988.0,2020-04-01,,16354239,美国,London,00000,Mobile App,Gold,Clothing,medium,2024-12-22,9.0,4489.33,2024-12-22
306,用户306,Male,1982.0,2023-09-30,user306@example.com,16623604,Australia,NY,N/A,mobile,Silver,Home,Low,2024-09-26,11.0,386261.19999999995,2024-09-26
307,User_307,female,1996.0,2020-01-07,user307@example.com,17215795,美国,LA,,Referral,silver,Sports,high,2024-12-21,4.0,1685.12,2024-12-21
308,user 308,F,2000.0,2021-11-02,user308@example.com,18348561,USA,LA,00000,,Platinum,,high,2024-09-21,7.0,6371.41,2024-09-21
309,用户309,F,1999.0,2020-03-22,user309@example.com,18504998,GB,LA,N/A,Referral,Silver,Clothing,high,2024-12-04,10.0,7129.3099999999995,2024-12-04
310,User_310,female,1971.0,2023-06-01,user310@example.com,18881294,US,New York,70461,,,Sports,Medium,2024-11-19,9.0,5726.77,2024-11-19
311,user 311,,1996.0,2020-12-25,user311@example.com,14123064,CANADA,London,00000,,bronze,Clothing,low,2024-12-19,9.0,148233.22,2024-12-19
312,user 312,male,1850.0,2023-09-11,user312@example.com,17472007,GB,New York City,00000,web,Gold,,high,2024-10-18,8.0,5936.996167403996,2024-10-18
313,user 313,Female,1999.0,2020-01-01,user313@example.com,17546352,USA,纽约,N/A,Referral,VIP,Books,Low,2024-12-15,7.0,2783.16,2024-12-15
314,user 314,M,1997.0,2023-05-30,,18713382,UK,London,N/A,web,Silver,Sports,High,2024-11-13,14.0,13206.3,2024-11-13
315,用户315,F,1998.0,2021-04-28,user315@example.com,15778059,AU,New York,00000,Referral,Gold,Clothing,Low,2024-12-21,8.0,5484.5,2024-12-21
316,用户316,Female,1996.0,2021-06-07,user316@example.com,14912040,CANADA,NY,,mobile,VIP,Books,Medium,2024-09-12,13.0,6752.41,2024-09-12
317,user 317,male,1979.0,2023-02-17,user317@example.com,13215569,United States,Sydney,77889,web,Gold,Electronics,Medium,2024-12-21,8.0,6519.96,2024-12-21
318,USER-318,Male,1983.0,2021-12-16,user318@example.com,19869476,US,纽约,,web,VIP,Books,Medium,2024-12-23,16.0,11654.38,2024-12-23
319,USER-319,male,2004.0,2020-01-29,user319@example.com,16806126,United States,LA,,web,Silver,Clothing,low,2024-07-12,7.0,4982.68,2024-07-12
